_symbol,_timestamp,_open,_high,_low,_close,_volume,_trade_count,_vwap
GOOG,2023-01-04 05:00:00+00:00,91.01,91.24,87.8,88.71,29727529.0,264220.0,88.850301
GOOG,2023-01-05 05:00:00+00:00,88.07,88.21,86.56,86.77,26366993.0,219919.0,87.173793
GOOG,2023-01-06 05:00:00+00:00,87.36,88.47,85.57,88.16,30178888.0,278192.0,87.410678
GOOG,2023-01-09 05:00:00+00:00,89.195,90.83,88.58,88.8,25762189.0,209293.0,89.589597
GOOG,2023-01-10 05:00:00+00:00,86.72,89.475,86.7,89.24,26189093.0,196158.0,88.714746
