_symbol,_timestamp,_ask_exchange,_ask_price,_ask_size,_bid_exchange,_bid_price,_bid_size,_conditions,_tape,market_price
GOOG,2023-01-03 09:01:31.635474+00:00,T,90.0,4.0,P,89.52,3.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:31.635581+00:00,T,90.0,4.0,P,89.61,1.0,['R'],C,89.805
GOOG,2023-01-03 09:01:31.635647+00:00,T,90.0,4.0,P,89.52,3.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:31.635661+00:00,T,90.0,4.0,K,89.61,1.0,['R'],C,89.805
GOOG,2023-01-03 09:01:31.640682+00:00,T,90.0,4.0,P,89.52,3.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:31.677362+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:31.965513+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:32.017810+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:32.120854+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:01:32.356724+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:32.356736+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:33.714640+00:00,T,89.99,1.0,K,89.54,4.0,['R'],C,89.765
GOOG,2023-01-03 09:01:34.205087+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:35.258113+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:35.358705+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:01:35.856957+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:35.856970+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:01:35.859296+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:35.864021+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:35.864034+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:40.320086+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:40.428700+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:01:42.859377+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:42.859390+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:01:43.085053+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:43.194014+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:01:44.584197+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:44.584210+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:44.689055+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:01:44.896081+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:44.896093+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:50.133486+00:00,T,89.99,1.0,P,89.52,4.0,['R'],C,89.755
GOOG,2023-01-03 09:01:50.677290+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:50.677411+00:00,T,89.99,1.0,P,89.52,4.0,['R'],C,89.755
GOOG,2023-01-03 09:01:50.905016+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:50.930451+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:01:51.032528+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:01:51.581882+00:00,T,89.99,1.0,P,89.52,4.0,['R'],C,89.755
GOOG,2023-01-03 09:01:51.747264+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:01:54.269443+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:01:55.010410+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:02:00.128771+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:00.238686+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:02:06.087530+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:06.087542+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:02:06.098747+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:06.238601+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:02:06.238614+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:02:12.997656+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:13.156793+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:02:13.971581+00:00,T,89.99,1.0,P,89.52,4.0,['R'],C,89.755
GOOG,2023-01-03 09:02:13.971595+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:02:14.017136+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:14.146977+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:02:14.561133+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:14.561146+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:02:14.579383+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:14.579583+00:00,T,89.99,1.0,T,89.56,1.0,['R'],C,89.775
GOOG,2023-01-03 09:02:14.580863+00:00,T,89.99,1.0,P,89.52,4.0,['R'],C,89.755
GOOG,2023-01-03 09:02:14.580879+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:02:15.100838+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:15.187574+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:02:15.202557+00:00,T,89.99,1.0,T,89.54,1.0,['R'],C,89.765
GOOG,2023-01-03 09:02:15.237947+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:15.281159+00:00,T,89.99,1.0,P,89.52,3.0,['R'],C,89.755
GOOG,2023-01-03 09:02:15.281172+00:00,T,89.99,1.0,T,89.53,1.0,['R'],C,89.75999999999999
GOOG,2023-01-03 09:02:15.288369+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:15.612821+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:02:15.719691+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:15.951830+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:02:16.510480+00:00,T,89.99,1.0,K,89.59,4.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:02:20.134595+00:00,T,89.99,1.0,T,89.7,1.0,['R'],C,89.845
GOOG,2023-01-03 09:02:20.239007+00:00,T,89.99,1.0,T,89.71,1.0,['R'],C,89.85
GOOG,2023-01-03 09:02:21.342212+00:00,T,89.99,1.0,T,89.7,1.0,['R'],C,89.845
GOOG,2023-01-03 09:02:22.244181+00:00,T,89.99,1.0,T,89.66,1.0,['R'],C,89.82499999999999
GOOG,2023-01-03 09:02:22.244535+00:00,T,89.99,1.0,T,89.65,1.0,['R'],C,89.82
GOOG,2023-01-03 09:02:22.250686+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:22.250699+00:00,T,89.99,1.0,T,89.59,1.0,['R'],C,89.78999999999999
GOOG,2023-01-03 09:02:22.253042+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:22.454398+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:02:25.254601+00:00,T,89.99,1.0,T,89.58,1.0,['R'],C,89.785
GOOG,2023-01-03 09:02:25.369347+00:00,T,89.99,1.0,T,89.58,2.0,['R'],C,89.785
GOOG,2023-01-03 09:02:27.658366+00:00,P,89.96,1.0,T,89.58,2.0,['R'],C,89.77
GOOG,2023-01-03 09:02:27.658550+00:00,P,89.96,1.0,P,89.64,1.0,['R'],C,89.8
GOOG,2023-01-03 09:02:27.716470+00:00,P,89.96,1.0,P,89.68,1.0,['R'],C,89.82
GOOG,2023-01-03 09:02:28.298585+00:00,P,89.96,1.0,P,89.64,1.0,['R'],C,89.8
GOOG,2023-01-03 09:02:28.304641+00:00,P,89.96,1.0,P,89.66,1.0,['R'],C,89.81
GOOG,2023-01-03 09:02:32.702401+00:00,P,89.96,1.0,P,89.68,1.0,['R'],C,89.82
GOOG,2023-01-03 09:02:38.231327+00:00,T,89.99,1.0,P,89.68,1.0,['R'],C,89.83500000000001
GOOG,2023-01-03 09:02:38.238032+00:00,P,89.95,1.0,P,89.68,1.0,['R'],C,89.815
GOOG,2023-01-03 09:02:38.288066+00:00,T,89.99,1.0,P,89.68,1.0,['R'],C,89.83500000000001
GOOG,2023-01-03 09:02:38.320773+00:00,P,89.96,1.0,P,89.68,1.0,['R'],C,89.82
GOOG,2023-01-03 09:02:39.911038+00:00,T,89.99,1.0,P,89.68,1.0,['R'],C,89.83500000000001
GOOG,2023-01-03 09:02:40.147790+00:00,T,89.99,1.0,P,89.66,1.0,['R'],C,89.82499999999999
GOOG,2023-01-03 09:02:40.150634+00:00,T,89.99,1.0,P,89.68,1.0,['R'],C,89.83500000000001
GOOG,2023-01-03 09:02:45.278582+00:00,T,89.99,1.0,P,89.66,1.0,['R'],C,89.82499999999999
GOOG,2023-01-03 09:02:45.281005+00:00,T,89.99,1.0,P,89.69,1.0,['R'],C,89.84
GOOG,2023-01-03 09:02:48.337724+00:00,T,89.99,1.0,P,89.69,2.0,['R'],C,89.84
GOOG,2023-01-03 09:02:50.281006+00:00,T,89.99,1.0,P,89.69,1.0,['R'],C,89.84
GOOG,2023-01-03 09:02:50.287910+00:00,T,89.99,1.0,P,89.7,1.0,['R'],C,89.845
GOOG,2023-01-03 09:02:55.335356+00:00,T,89.99,1.0,P,89.69,1.0,['R'],C,89.84
GOOG,2023-01-03 09:02:55.338204+00:00,T,89.99,1.0,P,89.71,1.0,['R'],C,89.85
GOOG,2023-01-03 09:03:01.978653+00:00,T,89.99,1.0,P,89.69,1.0,['R'],C,89.84
GOOG,2023-01-03 09:03:01.982384+00:00,T,89.99,1.0,P,89.72,1.0,['R'],C,89.85499999999999
GOOG,2023-01-03 09:03:07.458169+00:00,T,89.99,1.0,P,89.69,1.0,['R'],C,89.84
GOOG,2023-01-03 09:03:07.500033+00:00,T,89.99,1.0,P,89.71,1.0,['R'],C,89.85
GOOG,2023-01-03 09:03:12.499178+00:00,T,89.99,1.0,P,89.69,1.0,['R'],C,89.84
GOOG,2023-01-03 09:03:12.501837+00:00,T,89.99,1.0,P,89.72,1.0,['R'],C,89.85499999999999
GOOG,2023-01-03 09:03:13.329646+00:00,T,89.99,1.0,P,89.75,1.0,['R'],C,89.87
GOOG,2023-01-03 09:03:17.526660+00:00,T,89.99,1.0,P,89.76,1.0,['R'],C,89.875
GOOG,2023-01-03 09:03:23.758890+00:00,T,89.99,1.0,P,89.75,1.0,['R'],C,89.87
GOOG,2023-01-03 09:03:23.761849+00:00,T,89.99,1.0,P,89.78,1.0,['R'],C,89.88499999999999
GOOG,2023-01-03 09:03:28.761015+00:00,T,89.99,1.0,T,89.77,1.0,['R'],C,89.88
GOOG,2023-01-03 09:03:28.803506+00:00,T,89.99,1.0,P,89.81,1.0,['R'],C,89.9
GOOG,2023-01-03 09:03:33.802606+00:00,T,89.99,1.0,P,89.78,1.0,['R'],C,89.88499999999999
GOOG,2023-01-03 09:03:33.810875+00:00,T,89.99,1.0,P,89.82,1.0,['R'],C,89.905
GOOG,2023-01-03 09:03:38.805302+00:00,T,89.99,1.0,P,89.78,1.0,['R'],C,89.88499999999999
GOOG,2023-01-03 09:03:38.846811+00:00,T,89.99,1.0,P,89.84,1.0,['R'],C,89.91499999999999
GOOG,2023-01-03 09:03:48.267536+00:00,T,89.99,1.0,P,89.81,1.0,['R'],C,89.9
GOOG,2023-01-03 09:03:48.270354+00:00,T,89.99,1.0,P,89.85,1.0,['R'],C,89.91999999999999
GOOG,2023-01-03 09:03:53.270699+00:00,T,89.99,1.0,P,89.81,1.0,['R'],C,89.9
GOOG,2023-01-03 09:03:53.273567+00:00,T,89.99,1.0,P,89.9,1.0,['R'],C,89.945
GOOG,2023-01-03 09:03:54.095186+00:00,T,89.99,1.0,P,89.81,1.0,['R'],C,89.9
GOOG,2023-01-03 09:03:54.097882+00:00,T,89.99,1.0,T,89.77,1.0,['R'],C,89.88
GOOG,2023-01-03 09:03:55.318815+00:00,T,89.99,1.0,T,89.82,1.0,['R'],C,89.905
GOOG,2023-01-03 09:03:55.419383+00:00,T,89.99,1.0,T,89.83,1.0,['R'],C,89.91
GOOG,2023-01-03 09:03:56.576637+00:00,T,89.99,1.0,T,89.76,1.0,['R'],C,89.875
GOOG,2023-01-03 09:03:56.576651+00:00,T,89.99,1.0,T,89.77,1.0,['R'],C,89.88
GOOG,2023-01-03 09:03:56.774977+00:00,T,89.99,1.0,P,89.9,1.0,['R'],C,89.945
GOOG,2023-01-03 09:04:08.937723+00:00,T,89.99,1.0,P,89.86,1.0,['R'],C,89.925
GOOG,2023-01-03 09:04:08.979580+00:00,T,89.99,1.0,P,89.91,1.0,['R'],C,89.94999999999999
GOOG,2023-01-03 09:04:36.767810+00:00,T,89.99,1.0,P,89.86,1.0,['R'],C,89.925
GOOG,2023-01-03 09:04:36.790080+00:00,T,89.99,1.0,P,89.91,1.0,['R'],C,89.94999999999999
GOOG,2023-01-03 09:04:39.905661+00:00,T,90.0,4.0,P,89.91,1.0,['R'],C,89.955
GOOG,2023-01-03 09:04:39.905673+00:00,T,90.0,5.0,P,89.91,1.0,['R'],C,89.955
GOOG,2023-01-03 09:04:45.494085+00:00,T,90.0,4.0,P,89.91,1.0,['R'],C,89.955
GOOG,2023-01-03 09:04:45.499227+00:00,T,90.0,4.0,T,89.93,1.0,['R'],C,89.965
GOOG,2023-01-03 09:04:47.081373+00:00,T,90.0,4.0,P,89.91,1.0,['R'],C,89.955
