_symbol,_timestamp,_open,_high,_low,_close,_volume,_trade_count,_vwap
SPY,2023-01-04 05:00:00+00:00,383.18,385.88,380.0,383.76,85934098.0,632808.0,383.149365
SPY,2023-01-05 05:00:00+00:00,381.72,381.84,378.76,379.38,76970456.0,530899.0,380.26925
SPY,2023-01-06 05:00:00+00:00,382.61,389.25,379.4127,388.08,104026233.0,685781.0,385.245977
SPY,2023-01-09 05:00:00+00:00,390.37,393.7,387.67,387.86,73978071.0,549428.0,390.362771
SPY,2023-01-10 05:00:00+00:00,387.25,390.65,386.27,390.58,65358094.0,471959.0,389.081905
