_latitude,_longitude,_date,_max_temp,_min_temp,_feels_max_temp,_feels_min_temp
40.738136291503906,-74.04254150390625,2023-02-26,31.338499069213867,20.898500442504883,24.34039878845215,11.496028900146484
40.738136291503906,-74.04254150390625,2023-02-27,49.248497009277344,24.048500061035156,38.203330993652344,17.026622772216797
40.738136291503906,-74.04254150390625,2023-02-28,39.798500061035156,27.01849937438965,33.94098663330078,18.85082244873047
40.738136291503906,-74.04254150390625,2023-03-01,34.75849914550781,29.7185001373291,29.037931442260742,21.667572021484375
40.738136291503906,-74.04254150390625,2023-03-02,41.41849899291992,26.388500213623047,35.44511032104492,18.688562393188477
40.738136291503906,-74.04254150390625,2023-03-03,55.63850021362305,34.938499450683594,48.462669372558594,28.629850387573242
40.738136291503906,-74.04254150390625,2023-03-04,44.38850021362305,28.098499298095703,36.4010009765625,21.7574462890625
40.738136291503906,-74.04254150390625,2023-03-05,43.75849914550781,36.46849822998047,35.483455657958984,27.180313110351562
40.738136291503906,-74.04254150390625,2023-03-06,52.938499450683594,30.168498992919922,42.6140022277832,23.657337188720703
40.738136291503906,-74.04254150390625,2023-03-07,49.248497009277344,33.40850067138672,39.36662292480469,25.307785034179688
40.738136291503906,-74.04254150390625,2023-03-08,44.298500061035156,32.05849838256836,31.554363250732422,20.73866844177246
40.738136291503906,-74.04254150390625,2023-03-09,47.89849853515625,27.10849952697754,36.236976623535156,14.912967681884766
40.738136291503906,-74.04254150390625,2023-03-10,49.6984977722168,29.988500595092773,40.269351959228516,20.158220291137695
40.738136291503906,-74.04254150390625,2023-03-11,44.298500061035156,28.638500213623047,37.821800231933594,20.89049530029297
40.738136291503906,-74.04254150390625,2023-03-12,43.488502502441406,34.03849792480469,34.13600158691406,24.517623901367188
40.738136291503906,-74.04254150390625,2023-03-13,45.01850128173828,28.99850082397461,38.989784240722656,20.595020294189453
40.738136291503906,-74.04254150390625,2023-03-14,41.50849914550781,37.00849914550781,34.09893798828125,28.26644515991211
40.738136291503906,-74.04254150390625,2023-03-15,36.46849822998047,32.958499908447266,26.288070678710938,18.724605560302734
40.738136291503906,-74.04254150390625,2023-03-16,43.57849884033203,32.32849884033203,29.590576171875,17.915454864501953
40.738136291503906,-74.04254150390625,2023-03-17,55.00849914550781,28.548500061035156,46.82233810424805,19.926206588745117
40.738136291503906,-74.04254150390625,2023-03-18,56.71849822998047,35.38850021362305,49.77806091308594,28.52532386779785
40.738136291503906,-74.04254150390625,2023-03-19,50.778499603271484,36.37849807739258,44.87688446044922,26.846675872802734
40.738136291503906,-74.04254150390625,2023-03-20,37.63850021362305,25.938499450683594,26.09353256225586,14.670095443725586
40.738136291503906,-74.04254150390625,2023-03-21,50.14849853515625,25.03849983215332,40.480857849121094,17.700902938842773
40.738136291503906,-74.04254150390625,2023-03-22,59.32849884033203,29.178499221801758,50.255470275878906,22.16291046142578
40.738136291503906,-74.04254150390625,2023-03-23,54.82849884033203,35.118499755859375,48.595611572265625,28.224164962768555
40.738136291503906,-74.04254150390625,2023-03-24,57.798500061035156,40.3385009765625,54.041282653808594,35.14382553100586
40.738136291503906,-74.04254150390625,2023-03-25,53.028499603271484,40.15850067138672,48.15668487548828,32.870269775390625
40.738136291503906,-74.04254150390625,2023-03-26,44.38850021362305,36.19850158691406,38.20240020751953,29.963947296142578
40.738136291503906,-74.04254150390625,2023-03-27,57.97850036621094,36.73849868774414,50.48369598388672,30.939796447753906
40.738136291503906,-74.04254150390625,2023-03-28,57.618499755859375,35.47850036621094,51.1905517578125,28.92233657836914
40.738136291503906,-74.04254150390625,2023-03-29,51.048500061035156,36.46849822998047,44.70654296875,29.58966827392578
40.738136291503906,-74.04254150390625,2023-03-30,50.688499450683594,30.798500061035156,46.07508087158203,24.052738189697266
40.738136291503906,-74.04254150390625,2023-03-31,44.47850036621094,28.278499603271484,35.49425506591797,16.64519500732422
40.738136291503906,-74.04254150390625,2023-04-01,48.97850036621094,29.44849967956543,44.74932861328125,22.297380447387695
40.738136291503906,-74.04254150390625,2023-04-02,66.34850311279297,50.05849838256836,61.82716751098633,40.474334716796875
40.738136291503906,-74.04254150390625,2023-04-03,48.618499755859375,35.47850036621094,39.8894157409668,25.858579635620117
40.738136291503906,-74.04254150390625,2023-04-04,55.00849914550781,30.618499755859375,46.804100036621094,23.236103057861328
40.738136291503906,-74.04254150390625,2023-04-05,64.54850006103516,41.5984992980957,64.21205139160156,37.78327178955078
40.738136291503906,-74.04254150390625,2023-04-06,55.368499755859375,47.71849822998047,51.041561126708984,42.206172943115234
40.738136291503906,-74.04254150390625,2023-04-07,78.5885009765625,50.05849838256836,76.3663330078125,48.597023010253906
40.738136291503906,-74.04254150390625,2023-04-08,55.998497009277344,41.32849884033203,48.32477569580078,30.588138580322266
40.738136291503906,-74.04254150390625,2023-04-09,49.608497619628906,34.03849792480469,46.26971435546875,26.836490631103516
40.738136291503906,-74.04254150390625,2023-04-10,52.03849792480469,33.048500061035156,48.864540100097656,26.735502243041992
40.738136291503906,-74.04254150390625,2023-04-11,63.01850128173828,34.8484992980957,59.5225830078125,29.31245231628418
40.738136291503906,-74.04254150390625,2023-04-12,72.28849792480469,42.49850082397461,63.953147888183594,35.127349853515625
40.738136291503906,-74.04254150390625,2023-04-13,80.38850402832031,58.878501892089844,74.48341369628906,49.633018493652344
40.738136291503906,-74.04254150390625,2023-04-14,86.86849975585938,52.39849853515625,83.41625213623047,48.439056396484375
40.738136291503906,-74.04254150390625,2023-04-15,84.16850280761719,55.81850051879883,83.59393310546875,50.87696838378906
40.738136291503906,-74.04254150390625,2023-04-16,68.59850311279297,55.72850036621094,69.36768341064453,55.85309600830078
