_symbol,_timestamp,_ask_exchange,_ask_price,_ask_size,_bid_exchange,_bid_price,_bid_size,_conditions,_tape,market_price
SPY,2023-01-17 09:00:01.399766+00:00,P,397.45,5.0,P,397.37,1.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:01.404678+00:00,K,397.45,5.0,T,397.37,1.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:01.404683+00:00,T,397.45,5.0,T,397.37,1.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:01.404954+00:00,P,397.46,8.0,P,397.37,1.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:01.411805+00:00,P,397.46,13.0,T,397.37,1.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:01.448953+00:00,P,397.46,13.0,P,397.33,14.0,['R'],B,397.395
SPY,2023-01-17 09:00:01.485670+00:00,P,397.46,13.0,P,397.34,5.0,['R'],B,397.4
SPY,2023-01-17 09:00:01.856041+00:00,P,397.46,13.0,P,397.36,13.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:01.856041+00:00,P,397.46,13.0,P,397.36,8.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:01.856116+00:00,P,397.46,13.0,P,397.36,14.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:01.869502+00:00,P,397.46,13.0,P,397.37,5.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:02.501174+00:00,P,397.46,12.0,K,397.37,5.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:03.615332+00:00,P,397.46,12.0,T,397.37,5.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:03.615597+00:00,P,397.46,12.0,P,397.36,1.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:03.654891+00:00,P,397.46,12.0,P,397.36,6.0,['R'],B,397.40999999999997
SPY,2023-01-17 09:00:03.654891+00:00,P,397.46,12.0,P,397.37,8.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:04.005023+00:00,P,397.46,12.0,P,397.38,5.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:04.005093+00:00,P,397.46,12.0,P,397.38,6.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:04.011558+00:00,P,397.46,12.0,T,397.38,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:05.444900+00:00,P,397.46,12.0,P,397.38,6.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:05.598997+00:00,P,397.46,7.0,T,397.38,6.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:05.599006+00:00,K,397.46,5.0,T,397.38,6.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:05.599267+00:00,T,397.46,5.0,T,397.38,6.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:05.599297+00:00,P,397.47,18.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:05.600224+00:00,P,397.47,18.0,P,397.38,14.0,['R'],B,397.425
SPY,2023-01-17 09:00:05.600239+00:00,P,397.47,18.0,P,397.38,19.0,['R'],B,397.425
SPY,2023-01-17 09:00:05.603532+00:00,P,397.47,13.0,P,397.38,19.0,['R'],B,397.425
SPY,2023-01-17 09:00:05.613651+00:00,P,397.47,13.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:05.863545+00:00,P,397.47,8.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:05.863550+00:00,K,397.47,3.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:05.863806+00:00,K,397.47,3.0,K,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.223220+00:00,K,397.47,3.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.223561+00:00,K,397.47,3.0,K,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.502754+00:00,K,397.47,3.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.502764+00:00,K,397.47,3.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.503050+00:00,K,397.47,3.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:06.904630+00:00,K,397.47,3.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.947105+00:00,K,397.47,3.0,K,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.947120+00:00,K,397.47,3.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:06.947376+00:00,K,397.47,3.0,P,397.38,1.0,['R'],B,397.425
SPY,2023-01-17 09:00:06.984605+00:00,K,397.47,3.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:06.995441+00:00,P,397.47,5.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:06.995506+00:00,K,397.47,8.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:06.995711+00:00,K,397.47,8.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.083560+00:00,K,397.47,8.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.083575+00:00,T,397.47,5.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.083826+00:00,K,397.47,3.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.217834+00:00,K,397.47,3.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.218095+00:00,K,397.47,3.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.264315+00:00,K,397.47,3.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.264626+00:00,K,397.47,3.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:07.281757+00:00,K,397.47,3.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:08.394447+00:00,K,397.47,2.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:08.785035+00:00,K,397.47,2.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:08.785305+00:00,K,397.47,2.0,P,397.38,1.0,['R'],B,397.425
SPY,2023-01-17 09:00:08.822714+00:00,K,397.47,2.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.065481+00:00,K,397.47,2.0,P,397.38,14.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.065487+00:00,K,397.47,2.0,P,397.38,19.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.096626+00:00,K,397.47,2.0,P,397.38,14.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.096631+00:00,K,397.47,2.0,T,397.38,11.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.096942+00:00,K,397.47,2.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.112849+00:00,K,397.47,2.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.113125+00:00,K,397.47,2.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.129739+00:00,K,397.47,2.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.130010+00:00,K,397.47,2.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.277395+00:00,K,397.47,2.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:09.738828+00:00,K,397.47,2.0,P,397.38,19.0,['R'],B,397.425
SPY,2023-01-17 09:00:09.753487+00:00,K,397.47,2.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:11.412385+00:00,K,397.47,1.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:12.878082+00:00,K,397.47,1.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:12.878343+00:00,K,397.47,1.0,P,397.38,1.0,['R'],B,397.425
SPY,2023-01-17 09:00:12.914769+00:00,K,397.47,1.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:13.372392+00:00,K,397.47,1.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:13.458908+00:00,K,397.47,1.0,K,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:13.458933+00:00,K,397.47,1.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:13.459178+00:00,K,397.47,1.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:13.935661+00:00,K,397.47,1.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:13.936788+00:00,K,397.47,1.0,K,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:13.936803+00:00,K,397.47,1.0,T,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:13.937059+00:00,K,397.47,1.0,P,397.38,1.0,['R'],B,397.425
SPY,2023-01-17 09:00:13.973516+00:00,K,397.47,1.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.510512+00:00,P,397.47,5.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.510542+00:00,K,397.47,6.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.510777+00:00,K,397.47,6.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.703691+00:00,K,397.47,6.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.703706+00:00,T,397.47,5.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.703956+00:00,K,397.47,1.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.714261+00:00,K,397.47,1.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.714532+00:00,K,397.47,1.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.745500+00:00,K,397.47,1.0,T,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.745776+00:00,K,397.47,1.0,P,397.38,6.0,['R'],B,397.425
SPY,2023-01-17 09:00:14.756662+00:00,K,397.47,1.0,P,397.39,5.0,['R'],B,397.43
SPY,2023-01-17 09:00:15.583934+00:00,K,397.47,1.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:15.584005+00:00,K,397.47,1.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:15.666055+00:00,K,397.47,1.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:15.985479+00:00,K,397.47,1.0,K,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:15.985494+00:00,K,397.47,1.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:16.175240+00:00,K,397.47,1.0,T,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:16.175551+00:00,K,397.47,1.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:16.186051+00:00,P,397.47,5.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:16.186086+00:00,K,397.47,6.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:18.831123+00:00,T,397.47,4.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:18.831373+00:00,K,397.47,1.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:18.855365+00:00,P,397.47,5.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:18.855396+00:00,K,397.47,6.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:19.531807+00:00,T,397.47,5.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:19.532057+00:00,K,397.47,1.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:19.541776+00:00,K,397.47,1.0,P,397.4,6.0,['R'],B,397.435
SPY,2023-01-17 09:00:19.545249+00:00,K,397.47,1.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:19.867539+00:00,K,397.47,1.0,K,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:19.867549+00:00,K,397.47,1.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:20.811835+00:00,K,397.47,1.0,P,397.4,10.0,['R'],B,397.435
SPY,2023-01-17 09:00:20.811840+00:00,K,397.47,1.0,P,397.4,15.0,['R'],B,397.435
SPY,2023-01-17 09:00:20.819082+00:00,K,397.47,1.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:20.819162+00:00,K,397.47,1.0,T,397.4,6.0,['R'],B,397.435
SPY,2023-01-17 09:00:20.819473+00:00,K,397.47,1.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:20.821182+00:00,K,397.47,1.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.151346+00:00,K,397.47,1.0,K,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.151366+00:00,K,397.47,1.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.166432+00:00,K,397.47,1.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.733638+00:00,K,397.47,1.0,K,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.733664+00:00,K,397.47,1.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.734130+00:00,K,397.47,1.0,T,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.734721+00:00,K,397.47,1.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.745246+00:00,P,397.47,5.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.745261+00:00,K,397.47,6.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:21.904299+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:21.904299+00:00,P,397.46,8.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:24.508056+00:00,P,397.46,8.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:24.508061+00:00,K,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:24.508091+00:00,T,397.46,4.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852165+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852165+00:00,P,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852290+00:00,P,397.46,8.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852290+00:00,T,397.46,4.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852416+00:00,T,397.46,4.0,P,397.4,9.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852435+00:00,T,397.46,4.0,P,397.4,14.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852466+00:00,K,397.46,5.0,P,397.4,14.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852466+00:00,K,397.46,5.0,P,397.4,15.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852531+00:00,T,397.46,4.0,P,397.4,15.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:30.852596+00:00,P,397.47,18.0,P,397.4,15.0,['R'],B,397.435
SPY,2023-01-17 09:00:30.852887+00:00,P,397.47,13.0,P,397.4,15.0,['R'],B,397.435
SPY,2023-01-17 09:00:30.854871+00:00,P,397.47,13.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:30.854871+00:00,P,397.47,13.0,T,397.4,6.0,['R'],B,397.435
SPY,2023-01-17 09:00:30.855177+00:00,P,397.47,13.0,P,397.4,2.0,['R'],B,397.435
SPY,2023-01-17 09:00:30.867662+00:00,P,397.47,13.0,P,397.4,7.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.319641+00:00,P,397.47,13.0,T,397.4,6.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.319971+00:00,P,397.47,13.0,P,397.4,6.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.323946+00:00,P,397.47,13.0,K,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.323966+00:00,P,397.47,13.0,T,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.324216+00:00,P,397.47,13.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.334526+00:00,P,397.47,18.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.442588+00:00,P,397.47,13.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:31.586144+00:00,P,397.47,12.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:32.327471+00:00,P,397.47,12.0,P,397.4,6.0,['R'],B,397.435
SPY,2023-01-17 09:00:32.340306+00:00,P,397.47,12.0,K,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:32.340326+00:00,P,397.47,12.0,T,397.4,5.0,['R'],B,397.435
SPY,2023-01-17 09:00:32.340582+00:00,P,397.47,12.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:32.958060+00:00,P,397.47,17.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:33.620991+00:00,P,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:34.084938+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:34.404708+00:00,P,397.46,8.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:34.404718+00:00,K,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:34.404974+00:00,T,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:34.405014+00:00,P,397.47,18.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:34.578150+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:34.578150+00:00,P,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:34.831904+00:00,P,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:34.856126+00:00,P,397.44,13.0,P,397.4,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:34.856126+00:00,P,397.44,5.0,P,397.4,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:34.933199+00:00,T,397.43,5.0,P,397.4,1.0,['R'],B,397.41499999999996
SPY,2023-01-17 09:00:34.951493+00:00,P,397.44,13.0,P,397.4,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:34.951578+00:00,K,397.44,5.0,P,397.4,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:34.951593+00:00,P,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:35.145203+00:00,T,397.44,5.0,P,397.4,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:37.104806+00:00,T,397.44,3.0,P,397.4,1.0,['R'],B,397.41999999999996
SPY,2023-01-17 09:00:37.559051+00:00,P,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:37.568142+00:00,K,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:37.582356+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:37.774513+00:00,P,397.46,8.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:37.774518+00:00,K,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:37.774783+00:00,T,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:37.774818+00:00,P,397.47,18.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:37.779364+00:00,P,397.47,13.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:38.053500+00:00,P,397.47,18.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:38.102572+00:00,P,397.47,13.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:38.983225+00:00,P,397.47,18.0,P,397.4,1.0,['R'],B,397.435
SPY,2023-01-17 09:00:39.681972+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:39.681972+00:00,P,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:42.261587+00:00,K,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:42.967029+00:00,T,397.45,5.0,P,397.4,1.0,['R'],B,397.42499999999995
SPY,2023-01-17 09:00:42.967280+00:00,P,397.46,13.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:44.071072+00:00,K,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:44.071072+00:00,P,397.46,8.0,P,397.4,1.0,['R'],B,397.42999999999995
SPY,2023-01-17 09:00:44.071318+00:00,T,397.46,5.0,P,397.4,1.0,['R'],B,397.42999999999995
